Level	Rule Name	Subject	Property	Value
ERROR	multiple_labels	Screw Temperature Control Unit [dik]	rdfs:label	Screw Temperature Control Unit [dik]@en
ERROR	multiple_labels	Schnecken-Temperatur [dik]	rdfs:label	Schnecken-Temperatur [dik]@de
ERROR	multiple_labels	Schnecken-Temperatur [dik]	rdfs:label	Screw Temperature [dik]@en
ERROR	multiple_labels	Einzugszonen-Temperatursteuergerät [dik]	rdfs:label	Einzugszonen-Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Einzugszonen-Temperatursteuergerät [dik]	rdfs:label	Feeding Zone Temperature Control Unit [dik]@en
ERROR	multiple_labels	Einzugszonen-Temperatur [dik]	rdfs:label	Einzugszonen-Temperatur [dik]@de
ERROR	multiple_labels	Einzugszonen-Temperatur [dik]	rdfs:label	Feeding Zone Temperature [dik]@en
ERROR	multiple_labels	Stiftzonen-Temperatursteuergerät [dik]	rdfs:label	Pin Zone Temperature Control Unit [dik]@en
ERROR	multiple_labels	Stiftzonen-Temperatursteuergerät [dik]	rdfs:label	Stiftzonen-Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Stiftzonen-Temperatur [dik]	rdfs:label	Pin Zone Temperature [dik]@en
ERROR	multiple_labels	Stiftzonen-Temperatur [dik]	rdfs:label	Stiftzonen-Temperatur [dik]@de
ERROR	multiple_labels	Werkzeugzonen-Temperatursteuergerät [dik]	rdfs:label	Molding Zone Temperature Control Unit [dik]@en
ERROR	multiple_labels	Werkzeugzonen-Temperatursteuergerät [dik]	rdfs:label	Werkzeugzonen-Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Werkzeugzonen-Temperatur [dik]	rdfs:label	Molding Zone Temperature [dik]@en
ERROR	multiple_labels	Werkzeugzonen-Temperatur [dik]	rdfs:label	Werkzeugzonen-Temperatur [dik]@de
ERROR	multiple_labels	Vulkanisationszeit [dik]	rdfs:label	Vulcanization Time [dik]@en
ERROR	multiple_labels	Vulkanisationszeit [dik]	rdfs:label	Vulkanisationszeit [dik]@de
ERROR	multiple_labels	Vernetzungsdichte [dik]	rdfs:label	Crosslink Density [dik]@en
ERROR	multiple_labels	Vernetzungsdichte [dik]	rdfs:label	Vernetzungsdichte [dik]@de
ERROR	multiple_labels	Vulcanizate [dik]	rdfs:label	Vulcanizate [dik]@en
ERROR	multiple_labels	Vulcanizate [dik]	rdfs:label	Vulkanisat [dik]@de
ERROR	multiple_labels	Crosslink [dik]	rdfs:label	Crosslink [dik]@en
ERROR	multiple_labels	Crosslink [dik]	rdfs:label	Vernetzung [dik]@de
ERROR	multiple_labels	Crosslink [ncit]	rdfs:label	Crosslink [ncit]@en
ERROR	multiple_labels	Crosslink [ncit]	rdfs:label	Vernetzung [ncit]@de
ERROR	multiple_labels	Vernetzen [dik]	rdfs:label	Crosslinking [dik]@en
ERROR	multiple_labels	Vernetzen [dik]	rdfs:label	Vernetzen [dik]@de
ERROR	multiple_labels	State of Cure [dik]	rdfs:label	State of Cure [dik]@en
ERROR	multiple_labels	State of Cure [dik]	rdfs:label	Vernetzungsgrad [dik]@de
ERROR	multiple_labels	Vulcanization [dik]	rdfs:label	Vulcanization [dik]@en
ERROR	multiple_labels	Vulcanization [dik]	rdfs:label	Vulkanisation [dik]@de
ERROR	multiple_labels	Autoklav [dik]	rdfs:label	Autoclave [dik]@en
ERROR	multiple_labels	Autoklav [dik]	rdfs:label	Autoklav [dik]@de
ERROR	multiple_labels	Autoklav [obi]	rdfs:label	Autoclave[obi]@en
ERROR	multiple_labels	Autoklav [obi]	rdfs:label	Autoklav [obi]@de
ERROR	multiple_labels	Autoclave [chmo]	rdfs:label	Autoclave [chmo]@en
ERROR	multiple_labels	Autoclave [chmo]	rdfs:label	Autoklav [chmo]@de
ERROR	multiple_labels	Plateau Cure [dik]	rdfs:label	Plateau Cure [dik]@en
ERROR	multiple_labels	Plateau Cure [dik]	rdfs:label	Vulkanisationsplateau [dik]@de
ERROR	multiple_labels	Vulkanisationsoptimum [dik]	rdfs:label	Optimum Cure [dik]@en
ERROR	multiple_labels	Vulkanisationsoptimum [dik]	rdfs:label	Vulkanisationsoptimum [dik]@de
ERROR	multiple_labels	Übervulkanisation [dik]	rdfs:label	Overcure [dik]@en
ERROR	multiple_labels	Übervulkanisation [dik]	rdfs:label	Übervulkanisation [dik]@de
ERROR	multiple_labels	Undercure [dik]	rdfs:label	Undercure [dik]@en
ERROR	multiple_labels	Undercure [dik]	rdfs:label	Untervulkanisation [dik]@de
ERROR	multiple_labels	Sample [dik]	rdfs:label	Probe [dik]@de
ERROR	multiple_labels	Sample [dik]	rdfs:label	Sample [dik]@en
ERROR	multiple_labels	Sample [sosa]	rdfs:label	Probe [sosa]@de
ERROR	multiple_labels	Sample [sosa]	rdfs:label	Sample [sosa]@en
ERROR	multiple_labels	Probe [nmrcv]	rdfs:label	Probe [nmrcv]@de
ERROR	multiple_labels	Probe [nmrcv]	rdfs:label	Sample [nmrcv]@en
ERROR	multiple_labels	Test Piece [dik]	rdfs:label	Prüfkörper [dik]@de
ERROR	multiple_labels	Test Piece [dik]	rdfs:label	Test Piece [dik]@en
ERROR	multiple_labels	Gummiabfall [dik]	rdfs:label	Gummiabfall [dik]@de
ERROR	multiple_labels	Gummiabfall [dik]	rdfs:label	Scrap Rubber [dik]@en
ERROR	multiple_labels	Factory Scrap [dik]	rdfs:label	Factory Scrap [dik]@en
ERROR	multiple_labels	Factory Scrap [dik]	rdfs:label	Produktionsabfall [dik]@de
ERROR	multiple_labels	Physical Object Quality [dik]	rdfs:label	Physical Object Quality [dik]@en
ERROR	multiple_labels	Physical Object Quality [dik]	rdfs:label	Qualität des physischen Objekts [dik]@de
ERROR	multiple_labels	Physical Object Quality [pato]	rdfs:label	Physical Object Quality [pato]@en
ERROR	multiple_labels	Physical Object Quality [pato]	rdfs:label	Qualität des physischen Objekts [pato]@de
ERROR	multiple_labels	physikalische Qualität [dik]	rdfs:label	Physical Quality [dik]@en
ERROR	multiple_labels	physikalische Qualität [dik]	rdfs:label	physikalische Qualität [dik]@de
ERROR	multiple_labels	Physical Quality [pato]	rdfs:label	Physical Quality [pato]@en
ERROR	multiple_labels	Physical Quality [pato]	rdfs:label	physikalische Qualität [pato]@de
ERROR	multiple_labels	Label der Messeinheit [dik]	rdfs:label	Label der Messeinheit [dik]@de
ERROR	multiple_labels	Label der Messeinheit [dik]	rdfs:label	Measurement Unit Label [dik]@en
ERROR	multiple_labels	Label der Messeinheit [pato]	rdfs:label	Label der Messeinheit [pato]@de
ERROR	multiple_labels	Label der Messeinheit [pato]	rdfs:label	Measurement Unit Label [pato]@en
ERROR	multiple_labels	Datum Label [dik]	rdfs:label	Bezugspunkt-Label [dik]@de
ERROR	multiple_labels	Datum Label [dik]	rdfs:label	Datum Label [dik]@en
ERROR	multiple_labels	Bezugspunkt-Label [iao]	rdfs:label	Bezugspunkt-Label [iao]@de
ERROR	multiple_labels	Bezugspunkt-Label [iao]	rdfs:label	Datum Label [iao]@en
ERROR	multiple_labels	Assay [dik]	rdfs:label	Assay [dik]@en
ERROR	multiple_labels	Assay [dik]	rdfs:label	Prüfung [dik]@de
ERROR	multiple_labels	Assay [ncit]	rdfs:label	Assay [ncit]@en
ERROR	multiple_labels	Assay [ncit]	rdfs:label	Prüfung [ncit]@de
ERROR	multiple_labels	Prüfung [obi]	rdfs:label	Assay [obi]@en
ERROR	multiple_labels	Prüfung [obi]	rdfs:label	Prüfung [obi]@de
ERROR	multiple_labels	Density Measurement Assay [dik]	rdfs:label	Density Measurement Assay [dik]@en
ERROR	multiple_labels	Density Measurement Assay [dik]	rdfs:label	Prüfung zur Dichtemessung [dik]@de
ERROR	multiple_labels	Massendichte [dik]	rdfs:label	Mass Density [dik]@en
ERROR	multiple_labels	Massendichte [dik]	rdfs:label	Massendichte [dik]@de
ERROR	multiple_labels	Massendichte [ncit]	rdfs:label	Mass Density [ncit]@en
ERROR	multiple_labels	Massendichte [ncit]	rdfs:label	Massendichte [ncit]@de
ERROR	multiple_labels	Mass Density [pato]	rdfs:label	Mass Density [pato]@en
ERROR	multiple_labels	Mass Density [pato]	rdfs:label	Massendichte [pato]@de
ERROR	multiple_labels	Mass Density Unit [dik]	rdfs:label	Mass Density Unit [dik]@en
ERROR	multiple_labels	Mass Density Unit [dik]	rdfs:label	Massendichte Einheit [dik]@de
ERROR	multiple_labels	Massendichte Einheit [uo]	rdfs:label	Mass Density Unit [uo]@en
ERROR	multiple_labels	Massendichte Einheit [uo]	rdfs:label	Massendichte Einheit [uo]@de
ERROR	multiple_labels	Unit Of Mass Density [ncit]	rdfs:label	Massendichte Einheit [ncit]@de
ERROR	multiple_labels	Unit Of Mass Density [ncit]	rdfs:label	Unit Of Mass Density [ncit]@en
ERROR	multiple_labels	Gramm pro Kubikzentimeter [dik]	rdfs:label	Gram Per Cubic Centimeter [dik]@en
ERROR	multiple_labels	Gramm pro Kubikzentimeter [dik]	rdfs:label	Gramm pro Kubikzentimeter [dik]@de
ERROR	multiple_labels	Gram Per Cubic Centimeter [uo]	rdfs:label	Gram Per Cubic Centimeter [uo]@en
ERROR	multiple_labels	Gram Per Cubic Centimeter [uo]	rdfs:label	Gramm pro Kubikzentimeter [uo]@de
ERROR	multiple_labels	Viscosity Measurement Assay [dik]	rdfs:label	Prüfung zur Viskositätsmessung [dik]@de
ERROR	multiple_labels	Viscosity Measurement Assay [dik]	rdfs:label	Viscosity Measurement Assay [dik]@en
ERROR	multiple_labels	Prüfung zur Mooney-Viskositätsmessung [dik]	rdfs:label	Mooney Viscosity Measurement Assay [dik]@en
ERROR	multiple_labels	Prüfung zur Mooney-Viskositätsmessung [dik]	rdfs:label	Prüfung zur Mooney-Viskositätsmessung [dik]@de
ERROR	multiple_labels	Viscosity [dik]	rdfs:label	Viscosity [dik]@en
ERROR	multiple_labels	Viscosity [dik]	rdfs:label	Viskosität [dik]@de
ERROR	multiple_labels	Viscosity [ncit]	rdfs:label	Viscosity [ncit]@en
ERROR	multiple_labels	Viscosity [ncit]	rdfs:label	Viskosität [ncit]@de
ERROR	multiple_labels	Viskosität [pato]	rdfs:label	Viscosity [pato]@en
ERROR	multiple_labels	Viskosität [pato]	rdfs:label	Viskosität [pato]@de
ERROR	multiple_labels	Mooney Viskosität [dik]	rdfs:label	Mooney Viscosity [dik]@en
ERROR	multiple_labels	Mooney Viskosität [dik]	rdfs:label	Mooney Viskosität [dik]@de
ERROR	multiple_labels	Viskositätseinheit [dik]	rdfs:label	Viscosity Unit [dik]@en
ERROR	multiple_labels	Viskositätseinheit [dik]	rdfs:label	Viskositätseinheit [dik]@de
ERROR	multiple_labels	Viskositätseinheit [uo]	rdfs:label	Viscosity Unit [uo]@en
ERROR	multiple_labels	Viskositätseinheit [uo]	rdfs:label	Viskositätseinheit [uo]@de
ERROR	multiple_labels	Mooney Viscosity Unit [dik]	rdfs:label	Mooney Viscosity Unit [dik]@en
ERROR	multiple_labels	Mooney Viscosity Unit [dik]	rdfs:label	Mooney Viskositätseinheit [dik]@de
ERROR	multiple_labels	Mooney Unit [dik]	rdfs:label	Mooney Einheit [dik]@de
ERROR	multiple_labels	Mooney Unit [dik]	rdfs:label	Mooney Unit [dik]@en
ERROR	multiple_labels	Qualität eines Stoffes [dik]	rdfs:label	Quality of a Substance [dik]@en
ERROR	multiple_labels	Qualität eines Stoffes [dik]	rdfs:label	Qualität eines Stoffes [dik]@de
ERROR	multiple_labels	Qualität eines Stoffes [pato]	rdfs:label	Quality of a Substance [pato]@en
ERROR	multiple_labels	Qualität eines Stoffes [pato]	rdfs:label	Qualität eines Stoffes [pato]@de
ERROR	multiple_labels	Quality of a Liquid [dik]	rdfs:label	Quality of a Liquid [dik]@en
ERROR	multiple_labels	Quality of a Liquid [dik]	rdfs:label	Qualität einer Flüssigkeit [dik]@de
ERROR	multiple_labels	Qualität einer Flüssigkeit [pato]	rdfs:label	Quality of a Liquid [pato]@en
ERROR	multiple_labels	Qualität einer Flüssigkeit [pato]	rdfs:label	Qualität einer Flüssigkeit [pato]@de
ERROR	multiple_labels	Protocol [dik]	rdfs:label	Protocol [dik]@en
ERROR	multiple_labels	Protocol [dik]	rdfs:label	Protokoll [dik]@de
ERROR	multiple_labels	Protokoll [ncit]	rdfs:label	Protocol [ncit]@en
ERROR	multiple_labels	Protokoll [ncit]	rdfs:label	Protokoll [ncit]@de
ERROR	multiple_labels	Protokoll [obi]	rdfs:label	Protocol [obi]@en
ERROR	multiple_labels	Protokoll [obi]	rdfs:label	Protokoll [obi]@de
ERROR	multiple_labels	Protokoll [edam]	rdfs:label	Protocol [edam]@en
ERROR	multiple_labels	Protokoll [edam]	rdfs:label	Protokoll [edam]@de
ERROR	multiple_labels	Messprotokoll [dik]	rdfs:label	Measurement Protocol [dik]@en
ERROR	multiple_labels	Messprotokoll [dik]	rdfs:label	Messprotokoll [dik]@de
ERROR	multiple_labels	Material Processing Protocol [dik]	rdfs:label	Material Processing Protocol [dik]@en
ERROR	multiple_labels	Material Processing Protocol [dik]	rdfs:label	Materialverarbeitungsprotokoll [dik]@de
ERROR	multiple_labels	Herstellungsvorschrift [dik]	rdfs:label	Herstellungsvorschrift [dik]@de
ERROR	multiple_labels	Herstellungsvorschrift [dik]	rdfs:label	Manufacturing Specification [dik]@en
ERROR	multiple_labels	Protokoll zur Dichtemessung [dik]	rdfs:label	Density Measurement Protocol [dik]@en
ERROR	multiple_labels	Protokoll zur Dichtemessung [dik]	rdfs:label	Protokoll zur Dichtemessung [dik]@de
ERROR	multiple_labels	Viscosity Measurement Protocol [dik]	rdfs:label	Protokoll zur Viskositätsmessung [dik]@de
ERROR	multiple_labels	Viscosity Measurement Protocol [dik]	rdfs:label	Viscosity Measurement Protocol [dik]@en
ERROR	multiple_labels	Mooney Viscosity Measurement Protocol [dik]	rdfs:label	Mooney Viscosity Measurement Protocol [dik]@en
ERROR	multiple_labels	Mooney Viscosity Measurement Protocol [dik]	rdfs:label	Protokoll zur Mooney-Viskositätsmessung [dik]@de
ERROR	multiple_labels	Grad Celsius [dik]	rdfs:label	Degree Celsius [dik]@en
ERROR	multiple_labels	Grad Celsius [dik]	rdfs:label	Grad Celsius [dik]@de
ERROR	multiple_labels	Grad Celsius [ncit]	rdfs:label	Degree Celsius [ncit]@en
ERROR	multiple_labels	Grad Celsius [ncit]	rdfs:label	Grad Celsius [ncit]@de
ERROR	multiple_labels	Degree Celsius [uo]	rdfs:label	Degree Celsius [uo]@en
ERROR	multiple_labels	Degree Celsius [uo]	rdfs:label	Grad Celsius [uo]@de
ERROR	multiple_labels	Degree Celsius [om]	rdfs:label	Degree Celsius [om]@en
ERROR	multiple_labels	Degree Celsius [om]	rdfs:label	Grad Celsius [om]@de
ERROR	multiple_labels	Material Processing [dik]	rdfs:label	Material Processing [dik]@en
ERROR	multiple_labels	Material Processing [dik]	rdfs:label	Materialverarbeitung [dik]@de
ERROR	multiple_labels	Materialverarbeitung [obi]	rdfs:label	Material Processing [obi]@en
ERROR	multiple_labels	Materialverarbeitung [obi]	rdfs:label	Materialverarbeitung [obi]@de
ERROR	multiple_labels	Funktion [dik]	rdfs:label	Function [dik]@en
ERROR	multiple_labels	Funktion [dik]	rdfs:label	Funktion [dik]@de
ERROR	multiple_labels	Function [ncit]	rdfs:label	Function [ncit]@en
ERROR	multiple_labels	Function [ncit]	rdfs:label	Funktion [ncit]@de
ERROR	multiple_labels	Funktion [mi]	rdfs:label	Function [mi]@en
ERROR	multiple_labels	Funktion [mi]	rdfs:label	Funktion [mi]@de
ERROR	multiple_labels	Gerät [dik]	rdfs:label	Device [dik]@en
ERROR	multiple_labels	Gerät [dik]	rdfs:label	Gerät [dik]@de
ERROR	multiple_labels	Gerät [ncit]	rdfs:label	Device [ncit]@en
ERROR	multiple_labels	Gerät [ncit]	rdfs:label	Gerät [ncit]@de
ERROR	multiple_labels	Gerät [obi]	rdfs:label	Device [obi]@en
ERROR	multiple_labels	Gerät [obi]	rdfs:label	Gerät [obi]@de
ERROR	multiple_labels	Measurement Device [dik]	rdfs:label	Measurement Device [dik]@en
ERROR	multiple_labels	Measurement Device [dik]	rdfs:label	Messgerät [dik]@de
ERROR	multiple_labels	Measurement Device [ncit]	rdfs:label	Measurement Device [ncit]@en
ERROR	multiple_labels	Measurement Device [ncit]	rdfs:label	Messgerät [ncit]@de
ERROR	multiple_labels	Measurement Device [obi]	rdfs:label	Measurement Device [obi]@en
ERROR	multiple_labels	Measurement Device [obi]	rdfs:label	Messgerät [obi]@de
ERROR	multiple_labels	verarbeitetes Material [dik]	rdfs:label	Processed Material [dik]@en
ERROR	multiple_labels	verarbeitetes Material [dik]	rdfs:label	verarbeitetes Material [dik]@de
ERROR	multiple_labels	Processed Material [obi]	rdfs:label	Processed Material [obi]@en
ERROR	multiple_labels	Processed Material [obi]	rdfs:label	verarbeitetes Material [obi]@de
ERROR	multiple_labels	Mixing [dik]	rdfs:label	Mischen [dik]@de
ERROR	multiple_labels	Mixing [dik]	rdfs:label	Mixing [dik]@en
ERROR	multiple_labels	Mischen [chmo]	rdfs:label	Mischen [chmo]@de
ERROR	multiple_labels	Mischen [chmo]	rdfs:label	Mixing [chmo]@en
ERROR	multiple_labels	(Mix) [ncit]	rdfs:label	(Mix) [ncit]@en
ERROR	multiple_labels	(Mix) [ncit]	rdfs:label	Mischen [ncit]@de
ERROR	multiple_labels	Iodine Adsorption Number [dik]	rdfs:label	Iodine Adsorption Number [dik]@en
ERROR	multiple_labels	Iodine Adsorption Number [dik]	rdfs:label	Jodadsorptionszahl [dik]@de
ERROR	multiple_labels	Specific Surface [dik]	rdfs:label	Specific Surface [dik]@en
ERROR	multiple_labels	Specific Surface [dik]	rdfs:label	Spezifische Oberfläche [dik]@de
ERROR	multiple_labels	Massenbezogene spezifische Oberfläche [dik]	rdfs:label	Mass Specific Surface [dik]@en
ERROR	multiple_labels	Massenbezogene spezifische Oberfläche [dik]	rdfs:label	Massenbezogene spezifische Oberfläche [dik]@de
ERROR	multiple_labels	Volume Specific Surface [dik]	rdfs:label	Volume Specific Surface [dik]@en
ERROR	multiple_labels	Volume Specific Surface [dik]	rdfs:label	Volumenbezogene spezifische Oberfläche [dik]@de
ERROR	multiple_labels	Oil Absorption Number [dik]	rdfs:label	Oil Absorption Number [dik]@en
ERROR	multiple_labels	Oil Absorption Number [dik]	rdfs:label	Ölabsorptionszahl [dik]@de
ERROR	multiple_labels	Kinematic Viscosity [dik]	rdfs:label	Kinematic Viscosity [dik]@en
ERROR	multiple_labels	Kinematic Viscosity [dik]	rdfs:label	Kinematische Viskosität [dik]@de
ERROR	multiple_labels	Kinematische Viskosität [uo]	rdfs:label	Kinematic Viscosity [uo]@en
ERROR	multiple_labels	Kinematische Viskosität [uo]	rdfs:label	Kinematische Viskosität [uo]@de
ERROR	multiple_labels	Erstarrungspunkt [dik]	rdfs:label	Erstarrungspunkt [dik]@de
ERROR	multiple_labels	Erstarrungspunkt [dik]	rdfs:label	Setting Point [dik]@en
ERROR	multiple_labels	Molecular Weight [dik]	rdfs:label	Molecular Weight [dik]@en
ERROR	multiple_labels	Molecular Weight [dik]	rdfs:label	Molekulargewicht [dik]@de
ERROR	multiple_labels	Molekulargewicht [mi]	rdfs:label	Molecular Weight [mi]@en
ERROR	multiple_labels	Molekulargewicht [mi]	rdfs:label	Molekulargewicht [mi]@de
ERROR	multiple_labels	Acid Value [dik]	rdfs:label	Acid Value [dik]@en
ERROR	multiple_labels	Acid Value [dik]	rdfs:label	Säurezahl‎ [dik]@de
ERROR	multiple_labels	Melting Range [dik]	rdfs:label	Melting Range [dik]@en
ERROR	multiple_labels	Melting Range [dik]	rdfs:label	Schmelzbereich‎ [dik]@de
ERROR	multiple_labels	Oil Content [dik]	rdfs:label	Oil Content [dik]@en
ERROR	multiple_labels	Oil Content [dik]	rdfs:label	Öl-Gehalt‎ [dik]@de
ERROR	multiple_labels	Complex Shear Modulus [dik]	rdfs:label	Complex Shear Modulus [dik]@en
ERROR	multiple_labels	Complex Shear Modulus [dik]	rdfs:label	komplexer Schubmodul [dik]@de
ERROR	multiple_labels	Complex Young’s Modulus [dik]	rdfs:label	Complex Young’s Modulus [dik]@en
ERROR	multiple_labels	Complex Young’s Modulus [dik]	rdfs:label	komplexer Young’s Modul [dik]@de
ERROR	multiple_labels	Elastizitätsmodul [dik]	rdfs:label	Elastic Shear Modulus [dik]@en
ERROR	multiple_labels	Elastizitätsmodul [dik]	rdfs:label	Elastizitätsmodul [dik]@de
ERROR	multiple_labels	Youngscher Elastizitätsmodul [dik]	rdfs:label	Elastic Young’s Modulus [dik]@en
ERROR	multiple_labels	Youngscher Elastizitätsmodul [dik]	rdfs:label	Youngscher Elastizitätsmodul [dik]@de
ERROR	multiple_labels	Loss Shear Modulus [dik]	rdfs:label	Loss Shear Modulus [dik]@en
ERROR	multiple_labels	Loss Shear Modulus [dik]	rdfs:label	Verlustmodul [dik]@de
ERROR	multiple_labels	Young’sches Verlustmodul [dik]	rdfs:label	Loss Young’s Modulus [dik]@en
ERROR	multiple_labels	Young’sches Verlustmodul [dik]	rdfs:label	Young’sches Verlustmodul [dik]@de
ERROR	multiple_labels	Modulus [dik]	rdfs:label	Modul [dik]@de
ERROR	multiple_labels	Modulus [dik]	rdfs:label	Modulus [dik]@en
ERROR	multiple_labels	Tangens delta [dik]	rdfs:label	Tan Delta [dik]@en
ERROR	multiple_labels	Tangens delta [dik]	rdfs:label	Tangens delta [dik]@de
ERROR	multiple_labels	Viscometer [dik]	rdfs:label	Viscometer [dik]@en
ERROR	multiple_labels	Viscometer [dik]	rdfs:label	Viskosimeter [dik]@de
ERROR	multiple_labels	Mooney-Scherscheibenviskosimeter [dik]	rdfs:label	Mooney Shearing-Disc Viscometer [dik]@en
ERROR	multiple_labels	Mooney-Scherscheibenviskosimeter [dik]	rdfs:label	Mooney-Scherscheibenviskosimeter [dik]@de
ERROR	multiple_labels	Rheometer [dik]	rdfs:label	Curemeter [dik]@en
ERROR	multiple_labels	Rheometer [dik]	rdfs:label	Rheometer [dik]@de
ERROR	multiple_labels	oszillierendes Scheibenrheometer [dik]	rdfs:label	Oscillating-Disc Curemeter [dik]@en
ERROR	multiple_labels	oszillierendes Scheibenrheometer [dik]	rdfs:label	oszillierendes Scheibenrheometer [dik]@de
ERROR	multiple_labels	Rotorless Curemeter [dik]	rdfs:label	Rotorless Curemeter [dik]@en
ERROR	multiple_labels	Rotorless Curemeter [dik]	rdfs:label	rotorloser Rheometer [dik]@de
ERROR	multiple_labels	Vulkameter [dik]	rdfs:label	Vulcameter [dik]@en
ERROR	multiple_labels	Vulkameter [dik]	rdfs:label	Vulkameter [dik]@de
ERROR	multiple_labels	Plattenpresse [dik]	rdfs:label	Platen Press [dik]@en
ERROR	multiple_labels	Plattenpresse [dik]	rdfs:label	Plattenpresse [dik]@de
ERROR	multiple_labels	Platen [dik]	rdfs:label	Platen [dik]@en
ERROR	multiple_labels	Platen [dik]	rdfs:label	Platte [dik]@de
ERROR	multiple_labels	Ethylidene Norbornene [dik]	rdfs:label	Ethylidene Norbornene [dik]@en
ERROR	multiple_labels	Ethylidene Norbornene [dik]	rdfs:label	Ethylidennorbornen [dik]@de
ERROR	multiple_labels	Concentration Measurement Assay [dik]	rdfs:label	Concentration Measurement Assay [dik]@en
ERROR	multiple_labels	Concentration Measurement Assay [dik]	rdfs:label	Prüfung zur Konzentrationsmessung [dik]@de
ERROR	multiple_labels	Ethylene Concentration Measurement Assay [dik]	rdfs:label	Ethylene Concentration Measurement Assay [dik]@en
ERROR	multiple_labels	Ethylene Concentration Measurement Assay [dik]	rdfs:label	Prüfung zur Ethylen-Konzentrationsmessung [dik]@de
ERROR	multiple_labels	Ethylidene Norbornene Concentration Measurement Assay [dik]	rdfs:label	Ethylidene Norbornene Concentration Measurement Assay [dik]@en
ERROR	multiple_labels	Ethylidene Norbornene Concentration Measurement Assay [dik]	rdfs:label	Prüfung zur Ethylidennorbornen-Konzentrationsmessung [dik]@de
ERROR	multiple_labels	Prüfung zur Molekulargewichtsverteilung [dik]	rdfs:label	Molecular Weight Distribution Measurement Assay [dik]@en
ERROR	multiple_labels	Prüfung zur Molekulargewichtsverteilung [dik]	rdfs:label	Prüfung zur Molekulargewichtsverteilung [dik]@de
ERROR	multiple_labels	Concentration Measurement Protocol [dik]	rdfs:label	Concentration Measurement Protocol [dik]@en
ERROR	multiple_labels	Concentration Measurement Protocol [dik]	rdfs:label	Protokoll zur Konzentrationsmessung [dik]@de
ERROR	multiple_labels	Protokoll zur Ethylen-Konzentrationsmessung [dik]	rdfs:label	Ethylene Concentration Measurement Protocol [dik]@en
ERROR	multiple_labels	Protokoll zur Ethylen-Konzentrationsmessung [dik]	rdfs:label	Protokoll zur Ethylen-Konzentrationsmessung [dik]@de
ERROR	multiple_labels	Ethylidene Norbornene Concentration Measurement Protocol [dik]	rdfs:label	Ethylidene Norbornene Concentration Measurement Protocol [dik]@en
ERROR	multiple_labels	Ethylidene Norbornene Concentration Measurement Protocol [dik]	rdfs:label	Protokoll zur Ethylidennorbornen-Konzentrationsmessung [dik]@de
ERROR	multiple_labels	Protokoll zur Molekulargewichtsverteilung [dik]	rdfs:label	Molecular Weight Distribution Measurement Protocol [dik]@en
ERROR	multiple_labels	Protokoll zur Molekulargewichtsverteilung [dik]	rdfs:label	Protokoll zur Molekulargewichtsverteilung [dik]@de
ERROR	multiple_labels	Organik-Gruppe [dik]	rdfs:label	Organic Group [dik]@en
ERROR	multiple_labels	Organik-Gruppe [dik]	rdfs:label	Organik-Gruppe [dik]@de
ERROR	multiple_labels	Organic Group [chebi]	rdfs:label	Organic Group [chebi]@en
ERROR	multiple_labels	Organic Group [chebi]	rdfs:label	Organik-Gruppe [chebi]@de
ERROR	multiple_labels	Gruppe [dik]	rdfs:label	Group [dik]@en
ERROR	multiple_labels	Gruppe [dik]	rdfs:label	Gruppe [dik]@de
ERROR	multiple_labels	Group [ncit]	rdfs:label	Group [ncit]@en
ERROR	multiple_labels	Group [ncit]	rdfs:label	Gruppe [ncit]@de
ERROR	multiple_labels	Group [chebi]	rdfs:label	Group [chebi]@en
ERROR	multiple_labels	Group [chebi]	rdfs:label	Gruppe [chebi]@de
ERROR	multiple_labels	Group [shacl]	rdfs:label	Group [shacl]@en
ERROR	multiple_labels	Group [shacl]	rdfs:label	Gruppe [shacl]@de
ERROR	multiple_labels	Prozent [dik]	rdfs:label	Percent [dik]@en
ERROR	multiple_labels	Prozent [dik]	rdfs:label	Prozent [dik]@de
ERROR	multiple_labels	Prozent [uo]	rdfs:label	Percent [uo]@en
ERROR	multiple_labels	Prozent [uo]	rdfs:label	Prozent [uo]@de
ERROR	multiple_labels	Percent [om]	rdfs:label	Percent [om]@en
ERROR	multiple_labels	Percent [om]	rdfs:label	Prozent [om]@de
ERROR	multiple_labels	Ratio [dik]	rdfs:label	Ratio [dik]@en
ERROR	multiple_labels	Ratio [dik]	rdfs:label	Verhältnis [dik]@de
ERROR	multiple_labels	Verhältnis [ncit]	rdfs:label	Ratio [ncit]@en
ERROR	multiple_labels	Verhältnis [ncit]	rdfs:label	Verhältnis [ncit]@de
ERROR	multiple_labels	Ratio [uo]	rdfs:label	Ratio [uo]@en
ERROR	multiple_labels	Ratio [uo]	rdfs:label	Verhältnis [uo]@de
ERROR	multiple_labels	Ratio [uo]	rdfs:label	Ratio [uo]@en
ERROR	multiple_labels	Ratio [uo]	rdfs:label	Verhältnis [uo]@de
ERROR	multiple_labels	Verhältnis [ms]	rdfs:label	Ratio [ms]@en
ERROR	multiple_labels	Verhältnis [ms]	rdfs:label	Verhältnis [ms]@de
ERROR	multiple_labels	dimensionslose Einheit [dik]	rdfs:label	Dimensionless Unit [dik]@en
